"State","Date","CumulativeCases","CumulativeDeaths","CumulativeTests","CumulativePositives","CurrentHospitalizations","CasesDailyChange","DeathsDailyChange","TestsDailyChange","PositivesDailyChange","CurrHospDailyChange","Rolling Avg Change in Cases (7 Days)","Rolling Avg Change in Deaths (7 Days)","Rolling Avg Change in Tests (7 Days)","Rolling Avg Change in Positives (7 Days)","Change in Cases (7 Days)","Change in Deaths (7 Days)","Change in Tests (7 Days)","Change in Current Hospitalizations (7 Days)","Pct Change in Cases (2 Wks - Rolling)","Pct Change in Deaths (2 Wks - Rolling)","Pct Change in Tests (2 Wks - Rolling)","Pct Change in Positives (2 Wks - Rolling)","Change in Tests (7 Days) Over Pop","Positivity Rate (7 Days - Rolling)"
"North Carolina",2020-04-12,4570,89,62139,4520,331,216,0,1746,208,0,274.428571428571,7.28571428571429,3156.28571428571,276.428571428571,1921,51,22094,70,1.16817155756208,6.28571428571429,0.0471090047393365,0.395372349411519,0.00210658114484972,0.0875803385534534
"North Carolina",2020-04-13,4886,94,63388,4816,313,316,5,1249,296,0,274.857142857143,7,3237.42857142857,278,1924,49,22662,43,1.00416666666667,6,0.140972711710805,0.0564636924375519,0.00216073784306075,0.0858706204218515
"North Carolina",2020-04-14,5113,112,65039,5024,418,227,18,1651,208,105,259.142857142857,8.42857142857143,3422.42857142857,257.571428571429,1814,59,23957,64,0.744230769230769,3.91666666666667,0.332721406319537,-0.00335445703855768,0.00228421130112993,0.0752598405476479
"North Carolina",2020-04-15,5340,130,67827,5123,431,227,18,2788,99,13,263,9.14285714285714,3548.57142857143,242.428571428571,1841,64,24840,45,0.696774193548387,4.33333333333333,0.483516483516484,-0.00345403172899151,0.00236840208373617,0.068317230273752
"North Carolina",2020-04-16,5639,150,70917,5465,452,299,20,3090,342,21,271.857142857143,10.5714285714286,3301.14285714286,259.142857142857,1903,74,23108,54,0.53591606133979,3.11111111111111,0.207945635128071,0.0138259728877698,0.00220326229271238,0.0785009520512377
"North Carolina",2020-04-17,6045,177,72981,5859,429,406,27,2064,394,0,297.142857142857,13.4285714285714,2190.85714285714,278.714285714286,2080,94,15336,6,0.524926686217009,3.08695652173913,-0.411218182516221,0.574621314632434,0.00146223085169798,0.127217005738133
"North Carolina",2020-04-18,6328,187,76211,6140,388,283,10,3230,281,0,282,14,2259.71428571429,261.142857142857,1974,98,15818,26,0.346521145975443,2.37931034482759,-0.26836262719704,0.673677136735065,0.00150818776813763,0.115564546718928
"North Carolina",2020-04-19,6601,200,78772,6493,465,273,13,2561,353,77,290.142857142857,15.8571428571429,2376.14285714286,281.857142857143,2031,111,16633,134,0.393004115226337,2.58064516129032,-0.247171177695302,0.619983045363284,0.0015858950023665,0.118619611615463
"North Carolina",2020-04-20,6895,218,79484,6764,373,294,18,712,271,0,287,17.7142857142857,2299.42857142857,278.285714285714,2009,124,16096,60,0.218314129775622,2.26315789473684,-0.289736122142794,0.537924404945885,0.00153469403944515,0.121023856858847
"North Carolina",2020-04-21,7134,245,83331,6951,427,239,27,3847,187,54,288.714285714286,19,2613.14285714286,275.285714285714,2021,133,18292,9,0.145691609977324,2.24390243902439,-0.23646533372292,0.0990774663519339,0.00174407451351458,0.105346599606385
"North Carolina",2020-04-22,7495,265,90336,7220,434,361,20,7005,269,7,307.857142857143,19.2857142857143,3215.57142857143,299.571428571429,2155,135,22509,3,0.181469298245614,1.59615384615385,-0.0938405797101449,-0.153139612775954,0.00214614985921165,0.0931627349060376
"North Carolina",2020-04-23,7820,281,96185,7608,486,325,16,5849,388,52,311.571428571429,18.7142857142857,3609.71428571429,306.142857142857,2181,131,25268,34,0.239909039226833,1.38181818181818,0.093474121516358,-0.0956348170576857,0.00240921029999378,0.0848108279246478
"North Carolina",2020-04-24,8290,294,100584,8052,477,470,13,4399,444,0,320.714285714286,16.7142857142857,3943.28571428571,313.285714285714,2245,117,27603,48,0.309801633605601,1.08928571428571,0.799882629107981,0.140153768170486,0.00263184390971697,0.079447886099337
"North Carolina",2020-04-25,8768,305,105265,8623,456,478,11,4681,571,0,348.571428571429,16.8571428571429,4150.57142857143,354.714285714286,2440,118,29054,68,0.306209850107066,1.14545454545455,0.836768238715388,-0.0326288979142286,0.00277019139053425,0.0854615543470779
"North Carolina",2020-04-26,8997,324,107894,8830,451,229,19,2629,207,0,342.285714285714,17.7142857142857,4160.28571428571,333.857142857143,2396,124,29122,NA,0.247267048412285,1.43137254901961,0.750856730595803,-0.0837143287607496,0.00277667493891163,0.0802486092988119
"North Carolina",2020-04-27,9428,340,109920,9142,473,431,16,2026,312,22,361.857142857143,17.4285714285714,4348,339.714285714286,2533,122,30436,100,0.316528066528067,1.48979591836735,0.890904572564612,-0.0901293121671109,0.00290195997667448,0.078131160467867
"North Carolina",2020-04-28,9755,363,112752,9568,463,327,23,2832,426,0,374.428571428571,16.8571428571429,4203,373.857142857143,2621,118,29421,36,0.444873208379272,1,0.608408047233763,0.181906167098584,0.00280518348251215,0.0889500696781211
"North Carolina",2020-04-29,10180,382,118440,9948,551,425,19,5688,380,88,383.571428571429,16.7142857142857,4014.85714285714,389.714285714286,2685,117,28104,117,0.45844649646931,0.828125,0.248567239770758,0.420842628298192,0.0026796124058503,0.0970680330202107
"North Carolina",2020-04-30,10754,406,128036,10509,546,574,24,9596,561,0,419.142857142857,17.8571428571429,4550.14285714286,414.428571428571,2934,125,31851,60,0.541776142932212,0.689189189189189,0.260527148963115,0.160245073039754,0.00303687499070374,0.0910803428463785
"North Carolina",2020-05-01,11070,419,133832,10923,547,316,13,5796,414,1,397.142857142857,17.8571428571429,4749.71428571429,410.142857142857,2780,125,33248,70,0.336538461538462,0.329787234042553,0.204506756511973,-0.321230222254672,0.00317007377133898,0.0863510587102984
"North Carolina",2020-05-02,11588,431,139475,11509,502,518,12,5643,586,0,402.857142857143,18,4887.14285714286,412.285714285714,2820,126,34210,46,0.428571428571429,0.285714285714286,0.177462655744476,-0.270007106320404,0.00326179691161894,0.084361297866121
"North Carolina",2020-05-03,11770,434,143835,11664,475,182,3,4360,155,0,396.142857142857,15.7142857142857,5134.42857142857,404.857142857143,2773,110,35941,24,0.365337272279665,NA,0.234152874115789,-0.335257889355271,0.00342684135634307,0.0788514509891211
"North Carolina",2020-05-04,11971,442,146439,11848,498,201,8,2604,184,23,363.285714285714,14.5714285714286,5217,386.571428571429,2543,102,36519,25,0.265803882528621,NA,0.199862005519779,-0.387737125165584,0.00348195151755077,0.0740984145239464
"North Carolina",2020-05-05,12510,472,151800,12256,534,539,30,5361,408,36,393.571428571429,15.5714285714286,5578.28571428571,384,2755,109,39048,71,0.36318654131618,NA,0.327215254410115,-0.346553632924421,0.00372308230940942,0.0688383527965581
"North Carolina",2020-05-06,13053,492,164482,12758,516,543,20,12682,502,0,410.428571428571,15.7142857142857,6577.42857142857,401.428571428571,2873,110,46042,NA,0.333178654292343,NA,0.638272132080843,-0.344896514527788,0.00438993432928264,0.0610312323530689
"North Carolina",2020-05-07,13540,513,171328,13397,525,487,21,6846,639,9,398,15.2857142857143,6184.57142857143,412.571428571429,2786,107,43292,NA,0.277395690050436,NA,0.359203792659571,-0.213428445988044,0.00412773200519752,0.0667097847177308
"North Carolina",2020-05-08,14006,530,178613,13868,515,466,17,7285,471,0,419.428571428571,15.8571428571429,6397.28571428571,420.714285714286,2936,111,44781,NA,0.307795100222717,NA,0.346878007699711,-0.172230986056446,0.00426970264540215,0.065764498336348
"North Carolina",2020-05-09,14478,551,186362,14360,513,472,21,7749,492,0,412.857142857143,17.1428571428571,6698.14285714286,407.285714285714,2890,120,46887,11,0.184426229508197,0.0169491525423729,0.370564162525577,-0.288501507823958,0.00447050195250152,0.0608057670569668
"North Carolina",2020-05-10,14938,564,192135,14764,442,460,13,5773,404,0,452.571428571429,18.5714285714286,6900,442.857142857143,3168,130,48300,NA,0.32220367278798,0.0483870967741935,0.343869118833644,-0.20020801384869,0.00460522627393144,0.0641821946169772
"North Carolina",2020-05-11,15274,575,195865,15045,464,336,11,3730,281,22,471.857142857143,19,7060.85714285714,456.714285714286,3303,133,49426,NA,0.303987366758784,0.0901639344262295,0.353432459815439,-0.172128567493939,0.00471258620735684,0.064682555739894
"North Carolina",2020-05-12,15622,600,202244,15346,475,348,25,6379,301,11,444.571428571429,18.2857142857143,7206.28571428571,441.428571428571,3112,128,50444,NA,0.18733307897749,0.0847457627118644,0.291845933210408,-0.311343470213772,0.00480964874041817,0.0612560463087781
"North Carolina",2020-05-13,16352,625,210457,15816,521,730,25,8213,470,46,471.285714285714,19,6567.85714285714,436.857142857143,3299,133,45975,5,0.228677839851024,0.136752136752137,-0.00145519308457495,-0.314765037099405,0.00438354612720493,0.0665144100054377
"North Carolina",2020-05-14,16968,641,219268,16507,507,616,16,8811,691,0,489.714285714286,18.2857142857143,6848.57142857143,444.285714285714,3428,128,47940,NA,0.168370824812543,0.024,0.107363947149589,-0.287741398568272,0.00457090160605121,0.0648727576136838
"North Carolina",2020-05-15,17494,667,231547,17129,492,526,26,12279,622,0,498.285714285714,19.5714285714286,7562,465.857142857143,3488,137,52934,NA,0.254676258992806,0.096,0.1820638217101,-0.286574843561227,0.00504706102658979,0.0616050175690482
"North Carolina",2020-05-16,18130,676,238586,17982,481,636,9,7039,853,0,521.714285714286,17.8571428571429,7460.57142857143,517.428571428571,3652,125,52224,NA,0.295035460992908,NA,0.113826860323757,-0.177880289438194,0.004979365153826,0.0693550857843137
"North Carolina",2020-05-17,18673,686,248944,18512,493,543,10,10358,530,12,533.571428571429,17.4285714285714,8115.57142857143,535.428571428571,3735,122,56809,51,0.346916696718356,0.109090909090909,0.176169772256729,-0.163294260194367,0.00541652793780065,0.0659754616346001
"North Carolina",2020-05-18,19207,693,255755,19023,511,534,7,6811,511,18,561.857142857143,16.8571428571429,8555.71428571429,568.285714285714,3933,118,59890,47,0.546598505701927,0.156862745098039,0.211710435803019,-0.103600614430225,0.00571028988707566,0.0664217732509601
"North Carolina",2020-05-19,19239,693,265008,19700,585,32,0,9253,677,74,516.714285714286,13.2857142857143,8966.28571428571,622,3617,93,62764,110,0.312885662431942,NA,0.244231226706843,0.00773731757058194,0.00598431515231953,0.0693709769931808
"North Carolina",2020-05-20,20262,726,277603,20122,554,1023,33,12595,422,0,558.571428571429,14.4285714285714,9592.28571428571,615.142857142857,3910,101,67146,33,0.36094674556213,NA,0.460489396411093,0.0507556646360355,0.00640212263746171,0.0641289131147053
"North Carolina",2020-05-21,20512,728,290645,20860,578,250,2,13042,738,24,506.285714285714,12.4285714285714,10196.7142857143,621.857142857143,3544,87,71377,71,0.272074659009332,NA,0.488881935753025,-0.0858007985920959,0.00680553283135414,0.0609860319150427
"North Carolina",2020-05-22,22110,775,303224,21618,568,1598,47,12579,758,0,659.428571428571,15.4285714285714,10239.5714285714,641.285714285714,4616,108,71677,76,0.572207084468665,NA,0.354082442286621,-0.0476901553713669,0.00683413672125433,0.0626281791927676
"North Carolina",2020-05-23,22864,778,329582,22725,589,754,3,26358,1107,21,676.285714285714,14.5714285714286,12999.4285714286,677.571428571429,4734,102,90996,108,0.638062283737024,NA,0.742417279411765,-0.142792324280534,0.00867613188452724,0.0521231702492417
"North Carolina",2020-05-24,23365,784,336656,23222,587,501,6,7074,497,0,670.285714285714,14,12530.2857142857,672.857142857143,4692,98,87712,94,0.481060606060606,NA,0.543980707282297,-0.163343228866319,0.00836301463641977,0.0536984677125137
"North Carolina",2020-05-25,24057,790,344690,23964,627,692,6,8034,742,40,692.857142857143,13.8571428571429,12705,705.857142857143,4850,97,88935,116,0.468362095065092,NA,0.484972449490733,-0.141075535004909,0.0084796231609129,0.0555574295834036
"North Carolina",2020-05-26,24455,801,352331,24140,621,398,11,7641,176,0,745.142857142857,15.4285714285714,12474.7142857143,634.285714285714,5216,108,87323,36,0.676092544987147,NA,0.391291186030208,-0.169947885703663,0.00832592492584918,0.0508457107520355
"North Carolina",2020-05-27,24916,844,364156,24628,702,461,43,11825,488,81,664.857142857143,16.8571428571429,12364.7142857143,643.714285714286,4654,118,86553,148,0.410730524401334,NA,0.28902689661335,-0.217303631642598,0.00825250827510535,0.0520605871546913
"North Carolina",2020-05-28,25800,876,375192,25412,708,884,32,11036,784,6,755.428571428571,21.1428571428571,12078.1428571429,650.285714285714,5288,148,84547,130,0.542590431738623,0.15625,0.184513218543789,-0.170069563469273,0.00806124359797271,0.0538398760452766
"North Carolina",2020-05-29,26885,919,391231,26488,680,1085,43,16039,1076,0,682.142857142857,20.5714285714286,12572.4285714286,695.714285714286,4775,144,88007,112,0.368979357798165,0.0510948905109489,0.227827615553106,-0.101753241750824,0.00839114179482163,0.0553365073232811
"North Carolina",2020-05-30,27794,929,404157,27673,638,909,10,12926,1185,0,704.285714285714,21.5714285714286,10653.5714285714,706.857142857143,4930,151,74575,49,0.349945235487404,0.208,-0.180458481691503,-0.0433388983366632,0.00711045029769022,0.0663493127723768
"North Carolina",2020-05-31,28785,937,416289,28589,649,991,8,12132,916,11,774.285714285714,21.8571428571429,11376.1428571429,766.714285714286,5420,153,79633,62,0.451137884872825,0.254098360655738,-0.0921082634075155,0.0215416551873555,0.00759271188140751,0.0673966822799593
"North Carolina",2020-06-01,29592,948,421908,29263,650,807,11,5619,674,1,790.714285714286,22.5714285714286,11031.1428571429,757,5535,158,77218,23,0.407322654462243,0.338983050847458,-0.13174790577388,0.0331536275540494,0.00736245056771094,0.0686238959828019
"North Carolina",2020-06-02,30023,961,434921,29889,716,431,13,13013,626,66,795.428571428571,22.8571428571429,11798.5714285714,821.285714285714,5568,160,82590,95,0.539397290572297,0.720430107526882,-0.0542010695922037,0.00342988534438271,0.00787465088952377,0.0696089114904952
"North Carolina",2020-06-03,31276,999,449263,30777,684,1253,38,14342,888,0,908.571428571429,22.1428571428571,12158.1428571429,878.428571428571,6360,155,85107,NA,0.626598465473146,0.534653465346535,-0.0167065266368583,0.126640429046857,0.00811463752578641,0.0722502261858602
"North Carolina",2020-06-04,32075,1006,468302,31966,659,799,7,19039,1189,0,896.428571428571,18.5714285714286,13301.4285714286,936.285714285714,6275,130,93110,NA,0.770598194130926,0.494252873563218,0.101280944326824,0.154196448659776,0.00887769396202395,0.070389861454194
"North Carolina",2020-06-05,33295,1015,482147,33255,717,1220,9,13845,1289,58,915.714285714286,13.7142857142857,12988,966.714285714286,6410,96,90916,37,0.388648180242634,NA,0.0330541888713398,0.188464109563494,0.00866850418055386,0.0744313432179154
"North Carolina",2020-06-06,34718,1028,497350,34625,708,1423,13,15203,1370,0,989.142857142857,14.1428571428571,13313.2857142857,993.142857142857,6924,99,93193,70,0.462610899873257,NA,0.249654710023466,0.431184580029937,0.00888560770489634,0.0745978775229899
"North Carolina",2020-06-07,35625,1032,511226,35546,696,907,4,13876,921,0,977.142857142857,13.5714285714286,13562.4285714286,993.857142857143,6840,95,94937,47,0.457800511508951,NA,0.1921816332425,0.364660453003061,0.00905189165151614,0.0732801752741292
"North Carolina",2020-06-08,36517,1041,520113,36484,739,892,9,8887,938,43,989.285714285714,13.2857142857143,14029.2857142857,1031.57142857143,6925,93,98205,89,0.427835051546392,NA,0.271788961123054,0.323492853366378,0.00936348335882893,0.0735298610050405
"North Carolina",2020-06-09,37227,1068,535711,37160,774,710,27,15598,676,35,1029.14285714286,15.2857142857143,14398.5714285714,1038.71428571429,7204,107,100790,58,0.381134969325153,NA,0.220365661702385,0.418803910816263,0.00960995354346895,0.0721400932632206
"North Carolina",2020-06-10,NA,NA,553650,38171,780,NA,NA,17939,1011,6,NA,NA,14912.4285714286,1056.28571428571,NA,NA,104387,96,NA,NA,0.226538357596907,0.360579640160844,0.00995291418337229,0.0708325749374922
"North Dakota",2020-03-01,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Dakota",2020-03-02,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Dakota",2020-03-03,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Dakota",2020-03-04,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Dakota",2020-03-05,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Dakota",2020-03-06,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Dakota",2020-03-07,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"North Dakota",2020-03-08,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"North Dakota",2020-03-09,0,0,0,0,NA,0,0,0,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"North Dakota",2020-03-10,0,0,6,0,NA,0,0,6,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"North Dakota",2020-03-11,0,0,7,0,NA,0,0,1,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"North Dakota",2020-03-12,1,0,13,1,NA,1,0,6,1,NA,0.142857142857143,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA
"North Dakota",2020-03-13,1,0,40,1,NA,0,0,27,0,NA,0.142857142857143,0,5.71428571428571,0.142857142857143,1,0,NA,NA,NA,NA,NA,NA,NA,0.025
"North Dakota",2020-03-14,1,0,55,1,NA,0,0,15,0,NA,0.142857142857143,0,7.85714285714286,0.142857142857143,1,0,55,NA,NA,NA,NA,NA,7.2172605378565e-05,0.0181818181818182
"North Dakota",2020-03-15,1,0,96,1,NA,0,0,41,0,NA,0.142857142857143,0,13.7142857142857,0.142857142857143,1,0,96,NA,NA,NA,NA,NA,0.000125974002115313,0.0104166666666667
"North Dakota",2020-03-16,1,0,124,1,NA,0,0,28,0,NA,0.142857142857143,0,17.7142857142857,0.142857142857143,1,0,124,NA,NA,NA,NA,NA,0.000162716419398947,0.00806451612903226
"North Dakota",2020-03-17,3,0,223,3,NA,2,0,99,2,NA,0.428571428571429,0,31,0.428571428571429,3,0,217,NA,NA,NA,NA,NA,0.000284753733948156,0.0138248847926267
"North Dakota",2020-03-18,6,0,274,6,NA,3,0,51,3,NA,0.857142857142857,0,38.1428571428571,0.857142857142857,6,0,267,NA,NA,NA,NA,NA,0.000350365193383216,0.0224719101123595
"North Dakota",2020-03-19,19,0,508,15,NA,13,0,234,9,NA,2.57142857142857,0,70.7142857142857,2,18,0,495,NA,NA,NA,NA,NA,0.000649553448407085,0.0282828282828283
"North Dakota",2020-03-20,26,0,820,20,NA,7,0,312,5,NA,3.57142857142857,0,111.428571428571,2.71428571428571,25,0,780,NA,NA,NA,NA,NA,0.00102353876718692,0.0243589743589744
"North Dakota",2020-03-21,28,0,1169,28,NA,2,0,349,8,NA,3.85714285714286,0,159.142857142857,3.85714285714286,27,0,1114,NA,NA,NA,19.2545454545455,NA,0.00146182331621312,0.0242369838420108
"North Dakota",2020-03-22,28,0,1288,28,NA,0,0,119,0,NA,3.85714285714286,0,170.285714285714,3.85714285714286,27,0,1192,NA,Inf,NA,11.4166666666667,NA,0.00156417719293181,0.0226510067114094
"North Dakota",2020-03-23,30,0,1383,30,NA,2,0,95,2,NA,4.14285714285714,0,179.857142857143,4.14285714285714,29,0,1259,NA,Inf,NA,9.15322580645161,NA,0.00165209654857479,0.0230341540905481
"North Dakota",2020-03-24,36,0,1488,34,NA,6,0,105,4,NA,4.71428571428571,0,180.714285714286,4.42857142857143,33,0,1265,NA,Inf,NA,4.8294930875576,NA,0.00165996992370699,0.0245059288537549
"North Dakota",2020-03-25,45,0,1773,39,NA,9,0,285,5,NA,5.57142857142857,0,214.142857142857,4.71428571428571,39,0,1499,NA,Inf,NA,4.61423220973783,NA,0.00196703155386307,0.0220146764509673
"North Dakota",2020-03-26,51,0,2091,52,NA,6,0,318,13,NA,4.57142857142857,0,226.142857142857,5.28571428571429,32,0,1583,NA,31,NA,2.1979797979798,NA,0.00207725880571397,0.0233733417561592
"North Dakota",2020-03-27,68,1,2492,65,NA,17,1,401,13,NA,6,0.142857142857143,238.857142857143,6.42857142857143,42,1,1672,NA,41,Inf,1.14358974358974,0.0765550239234451,0.00219404720350838,0.0269138755980861
"North Dakota",2020-03-28,94,1,2892,83,NA,26,0,400,18,NA,9.42857142857143,0.142857142857143,246.142857142857,7.85714285714286,66,1,1723,NA,65,Inf,0.546678635547576,0.755658734764945,0.00226097089213214,0.0319210679048172
"North Dakota",2020-03-29,98,1,3453,98,NA,4,0,561,15,NA,10,0.142857142857143,309.285714285714,10,70,1,2165,NA,69,Inf,0.816275167785235,2.10392609699769,0.00284097619353806,0.0323325635103926
"North Dakota",2020-03-30,109,2,3837,109,NA,11,1,384,11,NA,11.2857142857143,0.285714285714286,350.571428571429,11.2857142857143,79,2,2454,NA,78,Inf,0.949166004765687,2.9918500407498,0.0032202104290727,0.0321923390383048
"North Dakota",2020-03-31,122,3,4257,126,NA,13,1,420,17,NA,12.2857142857143,0.428571428571429,395.571428571429,13.1428571428571,86,3,2769,NA,27.6666666666667,Inf,1.18893280632411,1.40327434693632,0.00363356262351357,0.0332249909714698
"North Dakota",2020-04-01,142,3,4493,142,NA,20,0,236,16,NA,13.8571428571429,0.428571428571429,388.571428571429,14.7142857142857,97,3,2720,NA,15.1666666666667,Inf,0.814543028685791,0.685110294117647,0.00356926339326721,0.0378676470588235
"North Dakota",2020-04-02,159,3,4980,159,NA,17,0,487,17,NA,15.4285714285714,0.428571428571429,412.714285714286,15.2857142857143,108,3,2889,NA,5,Inf,0.825015792798484,0.309523809523809,0.00379103012615771,0.037037037037037
"North Dakota",2020-04-03,173,3,5798,173,NA,14,0,818,14,NA,15,0.285714285714286,472.285714285714,15.4285714285714,105,2,3306,NA,3.2,Inf,0.977272727272727,0.341102302034578,0.00433822969784611,0.0326678765880218
"North Dakota",2020-04-04,186,3,6207,186,NA,13,0,409,13,NA,13.1428571428571,0.285714285714286,473.571428571429,14.7142857142857,92,2,3315,NA,2.40740740740741,Inf,0.923969820081254,0.281961901569745,0.00435003976054442,0.0310708898944193
"North Dakota",2020-04-05,207,3,6787,207,20,21,0,580,21,NA,15.5714285714286,0.285714285714286,476.285714285714,15.5714285714286,109,2,3334,NA,3.03703703703704,Inf,0.539953810623557,0.443355773289786,0.00437497211512974,0.0326934613077385
"North Dakota",2020-04-06,225,3,7213,225,19,18,0,426,18,0,16.5714285714286,0.142857142857143,482.285714285714,16.5714285714286,116,1,3376,NA,3,Inf,0.375713121434393,0.491706161137441,0.00443008574105519,0.0343601895734597
"North Dakota",2020-04-07,237,4,7703,237,18,12,1,490,12,0,16.4285714285714,0.142857142857143,492.285714285714,15.8571428571429,115,1,3446,NA,2.48484848484848,Inf,0.244492596605273,0.31442719937094,0.00452194178426427,0.0322112594312246
"North Dakota",2020-04-08,251,4,8552,251,16,14,0,849,14,0,15.5714285714286,0.142857142857143,579.857142857143,15.5714285714286,109,1,4059,NA,1.79487179487179,Inf,0.492279411764706,0.219818286337133,0.0053263382769381,0.0268539049026854
"North Dakota",2020-04-09,269,5,8990,269,14,18,1,438,18,0,15.7142857142857,0.285714285714286,572.857142857143,15.7142857142857,110,2,4010,NA,2.4375,Inf,0.388023537556248,0.173620004043944,0.00526203904669174,0.027431421446384
"North Dakota",2020-04-10,278,6,9608,278,13,9,1,618,9,0,15,0.428571428571429,544.285714285714,15,105,3,3810,NA,1.5,2,0.152450090744102,0.0239720034995623,0.0049995932089515,0.0275590551181102
"North Dakota",2020-04-11,293,7,10080,293,10,15,1,472,15,0,15.2857142857143,0.571428571428571,553.285714285714,15.2857142857143,107,4,3873,NA,0.621212121212121,3,0.168325791855204,-0.134516348613947,0.00508226364783968,0.0276271624064033
"North Dakota",2020-04-12,308,7,10350,308,12,15,0,270,15,2,14.4285714285714,0.571428571428571,509,14.4285714285714,101,4,3563,NA,0.442857142857143,3,0.0686862627474505,-0.123270919369713,0.00467547259934231,0.0283468986808869
"North Dakota",2020-04-13,331,8,10781,331,13,23,1,431,23,1,15.1428571428571,0.714285714285714,509.714285714286,15.1428571428571,106,5,3568,NA,0.341772151898734,1.5,0.0568720379146919,-0.07715558835216,0.00468203374528582,0.0297085201793722
"North Dakota",2020-04-14,341,8,10916,341,13,10,0,135,10,0,14.8571428571429,0.571428571428571,459,14.8571428571429,104,4,3213,NA,0.209302325581395,0.333333333333333,-0.0676146256529309,-0.0257784273129542,0.0042161923832969,0.0323685029567383
"North Dakota",2020-04-15,365,9,11317,365,13,24,1,401,24,0,16.2857142857143,0.714285714285714,395,16.2857142857143,114,5,2765,NA,0.175257731958763,0.666666666666667,-0.31879773343188,0.0887831598167104,0.00362831370675877,0.0412296564195298
"North Dakota",2020-04-16,393,9,11704,393,14,28,0,387,28,1,17.7142857142857,0.571428571428571,387.714285714286,17.7142857142857,124,4,2714,0,0.148148148148148,0.333333333333333,-0.323192019950125,0.233603537214444,0.00356139001813501,0.0456890198968312
"North Dakota",2020-04-17,393,9,12342,439,16,0,0,638,46,2,16.4285714285714,0.428571428571429,390.571428571429,23,115,3,2734,3,0.0952380952380952,0.5,-0.28241469816273,0.80262943997399,0.00358763460190903,0.0588880760790051
"North Dakota",2020-04-18,528,9,12963,528,13,135,0,621,89,0,33.5714285714286,0.285714285714286,411.857142857143,33.5714285714286,235,2,2883,3,1.55434782608696,0,-0.255615801704105,1.62343028600871,0.00378315675102551,0.0815123135622615
"North Dakota",2020-04-19,585,9,13630,585,15,57,0,667,57,2,39.5714285714286,0.285714285714286,468.571428571429,39.5714285714286,277,2,3280,3,1.54128440366972,0,-0.0794274487791187,1.58312262251063,0.00430411173893988,0.0844512195121951
"North Dakota",2020-04-20,627,9,14747,627,17,42,0,1117,42,2,42.2857142857143,0.142857142857143,566.571428571429,42.2857142857143,296,1,3966,4,1.55172413793103,0,0.111547085201794,1.17211817691759,0.00520430096238889,0.0746343923348462
"North Dakota",2020-04-21,644,13,14987,644,17,17,4,240,17,0,43.2857142857143,0.714285714285714,581.571428571429,43.2857142857143,303,5,4071,4,1.63478260869565,4,0.267040149393091,1.31064815736886,0.00534208502720251,0.0744288872512896
"North Dakota",2020-04-22,679,14,15589,679,23,35,1,602,35,6,44.8571428571429,0.714285714285714,610.285714285714,44.8571428571429,314,5,4272,10,1.88073394495413,4,0.54502712477396,1.7371018451706,0.00560584309413145,0.073501872659176
"North Dakota",2020-04-23,709,15,16330,709,18,30,1,741,30,0,45.1428571428571,0.857142857142857,660.857142857143,45.1428571428571,316,6,4626,4,1.87272727272727,2,0.704495210022108,1.49019376645836,0.00607037222693167,0.0683095546908777
"North Dakota",2020-04-24,748,15,17449,748,17,39,0,1119,39,0,50.7142857142857,0.857142857142857,729.571428571429,44.1428571428571,355,6,5107,1,2.38095238095238,1,0.867959034381858,1.19547399927271,0.00670155446669694,0.0605051889563345
"North Dakota",2020-04-25,803,16,19350,803,17,55,1,1901,55,0,39.2857142857143,1,912.428571428571,39.2857142857143,275,7,6387,4,1.57009345794393,0.75,1.21540062434964,0.558473769002164,0.00838120782823445,0.0430562079223423
"North Dakota",2020-04-26,867,17,20717,867,18,64,1,1367,64,1,40.2857142857143,1.14285714285714,1012.42857142857,40.2857142857143,282,8,7087,3,1.79207920792079,1,1.16067073170732,0.403722056980638,0.00929976826032528,0.0397911669253563
