Date,Confirmed Cases,Confirmed Deaths,Country,New Cases,New Deaths,Income,Region,Population,Case_Change_7_Day_Rolling_Average,Death_Change_7_Day_Rolling_Average,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,cpm_income,dpm_income,Case_7_Day_income,Death_7_Day_income,Case_7_Day_income_per_million,Death_7_Day_income_per_million,cases_region,deaths_region,cpm_region,dpm_region,Case_7_Day_region,Death_7_Day_region,Case_7_Day_region_per_million,Death_7_Day_region_per_million
2022-07-01,2919461,65739,Romania,0,0,High income,European Region,19237682,567.714285714286,1.85714285714286,151757.420670536,3417.1996397487,29.510534882232,0.0965367270933607,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,228935137,2019604,245914.851208494,2169.3944567368,378575.857142857,457.428571428572,406.654158904466,0.491355239547047
2022-07-01,18164348,373456,Russia,3110,52,Upper middle income,European Region,145934460,2905.85714285714,54.4285714285714,124469.217208876,2559.06658372532,19.91206972539,0.372965860349717,116945985,2366776,44050.4993262376,891.50272746307,149047.714285714,519.857142857143,56.142382636908,0.195816613295175,228935137,2019604,245914.851208494,2169.3944567368,378575.857142857,457.428571428572,406.654158904466,0.491355239547047
2022-07-01,131084,1460,Rwanda,63,0,Low income,African Region,12952209,47.8571428571429,0.142857142857143,10120.59024063,112.722084703852,3.69490199371728,0.0110295581902008,2188532,47286,2821.32533208144,60.9582997428428,931.571428571429,4.28571428571429,1.20092649779481,0.00552488804383443,8673944,172618,7743.47810741728,154.101029928964,3521.14285714286,22.1428571428571,3.14342502411526,0.019767562428508
2022-07-01,10952,63,St. Martin (French part),0,0,High income,,38659,11,0,283297.550376368,1629.63346180708,284.539175871078,0,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,3208986,19741,,,6632.42857142857,12.2857142857143,,
2022-07-01,14964,29,Samoa,58,0,Lower middle income,Western Pacific Region,198410,21.7142857142857,0,75419.5857063656,146.161987803034,109.441488404242,0,92140999,1316908,29739.8326963215,425.05099816041,29865.5714285714,57.1428571428572,9.63954273673278,0.0184436790317236,65298321,237487,33257.9648066698,120.957693353886,118443.428571429,223.285714285714,60.3260132677819,0.113724645807454
2022-07-01,18092,115,San Marino,76,0,High income,European Region,33938,53.2857142857143,0,533089.751900525,3388.53202899405,1570.0899960432,0,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,228935137,2019604,245914.851208494,2169.3944567368,378575.857142857,457.428571428572,406.654158904466,0.491355239547047
2022-07-01,6043,73,São Tomé and Príncipe,0,0,Lower middle income,African Region,219161,2.85714285714286,0,27573.3364969132,333.088460081858,13.0367303358848,0,92140999,1316908,29739.8326963215,425.05099816041,29865.5714285714,57.1428571428572,9.63954273673278,0.0184436790317236,8673944,172618,7743.47810741728,154.101029928964,3521.14285714286,22.1428571428571,3.14342502411526,0.019767562428508
2022-07-01,795811,9209,Saudi Arabia,625,1,High income,Eastern Mediterranean Region,34813867,1073.85714285714,2.14285714285714,22859.0233885825,264.521031231607,30.8456725837765,0.0615518276914525,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,21373817,337922,29451.8462366324,465.636380435712,13515.2857142857,15.5714285714286,18.623258386712,0.0214565007256504
2022-07-01,86335,1968,Senegal,10,0,Lower middle income,African Region,16743930,9.85714285714286,0,5156.19690239986,117.535130641373,0.588699478386667,0,92140999,1316908,29739.8326963215,425.05099816041,29865.5714285714,57.1428571428572,9.63954273673278,0.0184436790317236,8673944,172618,7743.47810741728,154.101029928964,3521.14285714286,22.1428571428571,3.14342502411526,0.019767562428508
2022-07-01,2030363,16126,Serbia,960,0,Upper middle income,European Region,6802111,760.142857142857,0.857142857142857,298490.130490373,2370.73461459244,111.751022166921,0.126011301071514,116945985,2366776,44050.4993262376,891.50272746307,149047.714285714,519.857142857143,56.142382636908,0.195816613295175,228935137,2019604,245914.851208494,2169.3944567368,378575.857142857,457.428571428572,406.654158904466,0.491355239547047
2022-07-01,44847,167,Seychelles,178,0,High income,African Region,98340,25.4285714285714,0,456040.268456376,1698.18995322351,258.578110927104,0,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,8673944,172618,7743.47810741728,154.101029928964,3521.14285714286,22.1428571428571,3.14342502411526,0.019767562428508
2022-07-01,7697,125,Sierra Leone,2,0,Low income,African Region,7976985,0.571428571428571,0,964.900899274601,15.6700808638853,0.0716346553777613,0,2188532,47286,2821.32533208144,60.9582997428428,931.571428571429,4.28571428571429,1.20092649779481,0.00552488804383443,8673944,172618,7743.47810741728,154.101029928964,3521.14285714286,22.1428571428571,3.14342502411526,0.019767562428508
2022-07-01,1453155,1415,Singapore,9087,2,High income,Western Pacific Region,5850343,8011.57142857143,1,248388.000498432,241.866160667845,1369.41909706344,0.170930148881869,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,65298321,237487,33257.9648066698,120.957693353886,118443.428571429,223.285714285714,60.3260132677819,0.113724645807454
2022-07-01,10580,87,Sint Maarten,0,1,High income,,42882,6.14285714285714,0.142857142857143,246723.566997808,2028.82328249615,143.250248189384,3.33140112068334,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,3208986,19741,,,6632.42857142857,12.2857142857143,,
2022-07-01,2551116,20147,Slovakia,0,0,High income,European Region,5459643,435.285714285714,0.714285714285714,467267.914770252,3690.16802014344,79.7278712702853,0.130830113669651,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,228935137,2019604,245914.851208494,2169.3944567368,378575.857142857,457.428571428572,406.654158904466,0.491355239547047
2022-07-01,1039632,6652,Slovenia,916,1,High income,European Region,2078932,780,0.571428571428571,500079.84869154,3199.71985615691,375.192646993745,0.274866408054026,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,228935137,2019604,245914.851208494,2169.3944567368,378575.857142857,457.428571428572,406.654158904466,0.491355239547047
2022-07-01,21544,153,Solomon Islands,0,0,Lower middle income,Western Pacific Region,686878,0,0,31365.1041378527,222.746979813009,0,0,92140999,1316908,29739.8326963215,425.05099816041,29865.5714285714,57.1428571428572,9.63954273673278,0.0184436790317236,65298321,237487,33257.9648066698,120.957693353886,118443.428571429,223.285714285714,60.3260132677819,0.113724645807454
2022-07-01,26803,1361,Somalia,0,0,Low income,Eastern Mediterranean Region,15893219,7.85714285714286,0,1686.442501044,85.6340052949626,0.494370766371674,0,2188532,47286,2821.32533208144,60.9582997428428,931.571428571429,4.28571428571429,1.20092649779481,0.00552488804383443,21373817,337922,29451.8462366324,465.636380435712,13515.2857142857,15.5714285714286,18.623258386712,0.0214565007256504
2022-07-01,3993843,101793,South Africa,399,29,Upper middle income,African Region,59308690,405.714285714286,10.8571428571429,67339.9294437291,1716.32521305057,6.8407224255718,0.183061586036428,116945985,2366776,44050.4993262376,891.50272746307,149047.714285714,519.857142857143,56.142382636908,0.195816613295175,8673944,172618,7743.47810741728,154.101029928964,3521.14285714286,22.1428571428571,3.14342502411526,0.019767562428508
2022-07-01,18379552,24562,South Korea,10695,7,High income,Western Pacific Region,51269183,8539.85714285714,6.57142857142857,358491.220739757,479.079216066306,166.569011697673,0.128175020292962,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,65298321,237487,33257.9648066698,120.957693353886,118443.428571429,223.285714285714,60.3260132677819,0.113724645807454
2022-07-01,17722,138,South Sudan,0,0,Low income,African Region,11193729,3.57142857142857,0,1583.20788362841,12.328331336233,0.319056194001889,0,2188532,47286,2821.32533208144,60.9582997428428,931.571428571429,4.28571428571429,1.20092649779481,0.00552488804383443,8673944,172618,7743.47810741728,154.101029928964,3521.14285714286,22.1428571428571,3.14342502411526,0.019767562428508
2022-07-01,12818184,108111,Spain,84146,205,High income,European Region,46754783,19480.5714285714,44.5714285714286,274157.704891925,2312.29818775974,416.654087103162,0.953302009153343,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,228935137,2019604,245914.851208494,2169.3944567368,378575.857142857,457.428571428572,406.654158904466,0.491355239547047
2022-07-01,664138,16521,Sri Lanka,15,0,Lower middle income,South-East Asia Region,21413250,12.2857142857143,0,31015.2825937212,771.531645126265,0.573743559978718,0,92140999,1316908,29739.8326963215,425.05099816041,29865.5714285714,57.1428571428572,9.63954273673278,0.0184436790317236,58602063,790115,28991.021376252,390.877721398603,22156.2857142857,52.7142857142857,10.9609341357352,0.0260782795987355
2022-07-01,4697,6,St. Barthelemy,0,0,,,9885,3.71428571428571,0,475164.390490642,606.980273141123,375.749692896886,0,16147027,102600,,,7509.85714285714,8,,,3208986,19741,,,6632.42857142857,12.2857142857143,,
2022-07-01,4,0,St. Helena,0,0,,,6071,0,0,658.870037885027,0,0,0,16147027,102600,,,7509.85714285714,8,,,3208986,19741,,,6632.42857142857,12.2857142857143,,
2022-07-01,6102,43,St. Kitts and Nevis,37,0,High income,Region of the Americas,53192,23,0,114716.498721612,808.392239434502,432.39584899985,0,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,162387451,2760331,159497.182303339,2711.2009826705,225555.428571429,629.857142857143,221.540858538169,0.618646569797724
2022-07-01,27049,383,St. Lucia,27,0,Upper middle income,Region of the Americas,183629,23.4285714285714,0.428571428571429,147302.441335519,2085.72719995208,127.586445651675,2.33389839606723,116945985,2366776,44050.4993262376,891.50272746307,149047.714285714,519.857142857143,56.142382636908,0.195816613295175,162387451,2760331,159497.182303339,2711.2009826705,225555.428571429,629.857142857143,221.540858538169,0.618646569797724
2022-07-01,2779,1,St. Pierre and Miquelon,0,0,,,5795,1.71428571428571,0,479551.337359793,172.562553925798,295.821521015654,0,16147027,102600,,,7509.85714285714,8,,,3208986,19741,,,6632.42857142857,12.2857142857143,,
2022-07-01,9058,112,St. Vincent and Grenadines,7,0,Upper middle income,Region of the Americas,110947,4.57142857142857,0.142857142857143,81642.5860996692,1009.49101823393,41.2037150299564,1.28761609468614,116945985,2366776,44050.4993262376,891.50272746307,149047.714285714,519.857142857143,56.142382636908,0.195816613295175,162387451,2760331,159497.182303339,2711.2009826705,225555.428571429,629.857142857143,221.540858538169,0.618646569797724
2022-07-01,62624,4951,Sudan,0,0,Low income,Eastern Mediterranean Region,43849269,10.4285714285714,0,1428.16519928759,112.909521935246,0.23782771449557,0,2188532,47286,2821.32533208144,60.9582997428428,931.571428571429,4.28571428571429,1.20092649779481,0.00552488804383443,21373817,337922,29451.8462366324,465.636380435712,13515.2857142857,15.5714285714286,18.623258386712,0.0214565007256504
2022-07-01,80864,1369,Suriname,0,0,Upper middle income,Region of the Americas,586634,6.71428571428571,1.42857142857143,137844.039043083,2333.65266929636,11.4454424978534,2.43520053145816,116945985,2366776,44050.4993262376,891.50272746307,149047.714285714,519.857142857143,56.142382636908,0.195816613295175,162387451,2760331,159497.182303339,2711.2009826705,225555.428571429,629.857142857143,221.540858538169,0.618646569797724
2022-07-01,2519199,19124,Sweden,0,0,High income,European Region,10099270,490,4.42857142857143,249443.672661489,1893.60221085286,48.518358257577,0.438504112532037,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,228935137,2019604,245914.851208494,2169.3944567368,378575.857142857,457.428571428572,406.654158904466,0.491355239547047
2022-07-01,3759730,13832,Switzerland,0,1,High income,European Region,8654618,4730.71428571429,1.42857142857143,434418.942580712,1598.22189725763,546.611564567527,0.16506464278047,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,228935137,2019604,245914.851208494,2169.3944567368,378575.857142857,457.428571428572,406.654158904466,0.491355239547047
2022-07-01,55929,3150,Syria,2,0,Low income,Eastern Mediterranean Region,17500657,1.28571428571429,0,3195.82287682114,179.993242539409,0.0734666296079219,0,2188532,47286,2821.32533208144,60.9582997428428,931.571428571429,4.28571428571429,1.20092649779481,0.00552488804383443,21373817,337922,29451.8462366324,465.636380435712,13515.2857142857,15.5714285714286,18.623258386712,0.0214565007256504
2022-07-01,17786,125,Tajikistan,0,0,Lower middle income,European Region,9537642,0,0,1864.821514584,13.1059647657146,0,0,92140999,1316908,29739.8326963215,425.05099816041,29865.5714285714,57.1428571428572,9.63954273673278,0.0184436790317236,228935137,2019604,245914.851208494,2169.3944567368,378575.857142857,457.428571428572,406.654158904466,0.491355239547047
2022-07-01,35768,841,Tanzania,0,0,Lower middle income,African Region,59734213,57.4285714285714,0,598.78582480027,14.0790337356583,0.961401658184924,0,92140999,1316908,29739.8326963215,425.05099816041,29865.5714285714,57.1428571428572,9.63954273673278,0.0184436790317236,8673944,172618,7743.47810741728,154.101029928964,3521.14285714286,22.1428571428571,3.14342502411526,0.019767562428508
2022-07-01,4527777,30681,Thailand,2508,17,Upper middle income,South-East Asia Region,69799978,2605.14285714286,17.4285714285714,64867.8857749783,439.556012467511,37.3229753330704,0.249693079109157,116945985,2366776,44050.4993262376,891.50272746307,149047.714285714,519.857142857143,56.142382636908,0.195816613295175,58602063,790115,28991.021376252,390.877721398603,22156.2857142857,52.7142857142857,10.9609341357352,0.0260782795987355
2022-07-01,22958,133,Timor-Leste,1,0,Lower middle income,South-East Asia Region,1318442,1.28571428571429,0,17412.9768317453,100.876640762354,0.975176978368624,0,92140999,1316908,29739.8326963215,425.05099816041,29865.5714285714,57.1428571428572,9.63954273673278,0.0184436790317236,58602063,790115,28991.021376252,390.877721398603,22156.2857142857,52.7142857142857,10.9609341357352,0.0260782795987355
2022-07-01,37448,275,Togo,45,0,Low income,African Region,8278737,21.2857142857143,0.142857142857143,4523.39529568339,33.2176272781706,2.57113063088177,0.0172559102743743,2188532,47286,2821.32533208144,60.9582997428428,931.571428571429,4.28571428571429,1.20092649779481,0.00552488804383443,8673944,172618,7743.47810741728,154.101029928964,3521.14285714286,22.1428571428571,3.14342502411526,0.019767562428508
2022-07-01,12301,12,Tonga,0,0,Upper middle income,Western Pacific Region,105697,31.7142857142857,0,116379.840487431,113.532077542409,300.049062076367,0,116945985,2366776,44050.4993262376,891.50272746307,149047.714285714,519.857142857143,56.142382636908,0.195816613295175,65298321,237487,33257.9648066698,120.957693353886,118443.428571429,223.285714285714,60.3260132677819,0.113724645807454
2022-07-01,167300,4012,Trinidad and Tobago,203,1,High income,Region of the Americas,1399491,103.428571428571,2.14285714285714,119543.462587469,2866.7565564909,73.9044205561675,1.53116893417474,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,162387451,2760331,159497.182303339,2711.2009826705,225555.428571429,629.857142857143,221.540858538169,0.618646569797724
2022-07-01,1052180,28691,Tunisia,0,0,Lower middle income,Eastern Mediterranean Region,11818618,782.428571428572,3,89027.3295913279,2427.61040250222,66.2030511036546,0.253836785316185,92140999,1316908,29739.8326963215,425.05099816041,29865.5714285714,57.1428571428572,9.63954273673278,0.0184436790317236,21373817,337922,29451.8462366324,465.636380435712,13515.2857142857,15.5714285714286,18.623258386712,0.0214565007256504
2022-07-01,15123331,99032,Turkey,0,0,,European Region,84339067,5369.85714285714,5.14285714285714,179315.84422199,1174.21265758133,63.6698665738992,0.0609783499603706,16147027,102600,,,7509.85714285714,8,,,228935137,2019604,245914.851208494,2169.3944567368,378575.857142857,457.428571428572,406.654158904466,0.491355239547047
2022-07-01,6219,36,Turks and Caicos Islands,0,0,High income,,38718,1.14285714285714,0,160622.966062297,929.800092980009,29.5174632692066,0,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,3208986,19741,,,6632.42857142857,12.2857142857143,,
2022-07-01,20928,118,U.S. Virgin Islands,0,0,High income,,104423,19.8571428571429,0,200415.617249073,1130.01924863296,190.160624164627,0,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,3208986,19741,,,6632.42857142857,12.2857142857143,,
2022-07-01,167806,3621,Uganda,87,0,Low income,African Region,45741000,72.1428571428571,0.428571428571429,3668.61240462605,79.163114055224,1.57720332180882,0.00936952468401278,2188532,47286,2821.32533208144,60.9582997428428,931.571428571429,4.28571428571429,1.20092649779481,0.00552488804383443,8673944,172618,7743.47810741728,154.101029928964,3521.14285714286,22.1428571428571,3.14342502411526,0.019767562428508
2022-07-01,5040518,112459,Ukraine,0,0,Lower middle income,European Region,43733759,0,0,115254.625151248,2571.44600810555,0,0,92140999,1316908,29739.8326963215,425.05099816041,29865.5714285714,57.1428571428572,9.63954273673278,0.0184436790317236,228935137,2019604,245914.851208494,2169.3944567368,378575.857142857,457.428571428572,406.654158904466,0.491355239547047
2022-07-01,947588,2317,United Arab Emirates,1788,1,High income,Eastern Mediterranean Region,9890400,1749,1,95808.8651621775,234.267572595648,176.838146081048,0.101108145272183,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,21373817,337922,29451.8462366324,465.636380435712,13515.2857142857,15.5714285714286,18.623258386712,0.0214565007256504
2022-07-01,22741065,180417,United Kingdom,20720,87,High income,European Region,67886004,21176.8571428571,70,334989.005981262,2657.64648630666,311.947321908315,1.03114038057093,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,228935137,2019604,245914.851208494,2169.3944567368,378575.857142857,457.428571428572,406.654158904466,0.491355239547047
2022-07-01,86958579,1012758,United States,151854,491,High income,Region of the Americas,331002647,115291.285714286,313.142857142857,262712.639273848,3059.66737480501,348.309256011133,0.946043362435277,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,162387451,2760331,159497.182303339,2711.2009826705,225555.428571429,629.857142857143,221.540858538169,0.618646569797724
2022-07-01,957629,7331,Uruguay,0,0,High income,Region of the Americas,3473727,811.571428571429,2.71428571428571,275677.679909791,2110.41339748345,233.631321221106,0.781375656257879,321057176,2504248,254183.336283314,1982.63162795906,581045.142857143,824,460.017728875319,0.652366882768105,162387451,2760331,159497.182303339,2711.2009826705,225555.428571429,629.857142857143,221.540858538169,0.618646569797724
2022-07-01,240856,1637,Uzbekistan,92,0,Lower middle income,European Region,33469199,109.857142857143,0,7196.34790184253,48.9106416917835,3.28233558434257,0,92140999,1316908,29739.8326963215,425.05099816041,29865.5714285714,57.1428571428572,9.63954273673278,0.0184436790317236,228935137,2019604,245914.851208494,2169.3944567368,378575.857142857,457.428571428572,406.654158904466,0.491355239547047
2022-07-01,11273,14,Vanuatu,7,0,Lower middle income,,307150,32.7142857142857,0,36701.937164252,45.5803353410386,106.509150949978,0,92140999,1316908,29739.8326963215,425.05099816041,29865.5714285714,57.1428571428572,9.63954273673278,0.0184436790317236,3208986,19741,,,6632.42857142857,12.2857142857143,,
2022-07-01,29,0,Holy See,0,0,,,809,0,0,35846.7243510507,0,0,0,16147027,102600,,,7509.85714285714,8,,,3208986,19741,,,6632.42857142857,12.2857142857143,,
2022-07-01,526454,5734,Venezuela,432,2,Upper middle income,Region of the Americas,28435943,130.714285714286,1.14285714285714,18513.681786463,201.646205297289,4.59679799309929,0.0401905835462233,116945985,2366776,44050.4993262376,891.50272746307,149047.714285714,519.857142857143,56.142382636908,0.195816613295175,162387451,2760331,159497.182303339,2711.2009826705,225555.428571429,629.857142857143,221.540858538169,0.618646569797724
2022-07-01,10747397,43087,Vietnam,927,0,Lower middle income,Western Pacific Region,97338583,737.571428571429,0.428571428571429,110412.507237752,442.650783194574,7.57737996423709,0.00440289364569267,92140999,1316908,29739.8326963215,425.05099816041,29865.5714285714,57.1428571428572,9.63954273673278,0.0184436790317236,65298321,237487,33257.9648066698,120.957693353886,118443.428571429,223.285714285714,60.3260132677819,0.113724645807454
2022-07-01,454,7,Wallis and Futuna,0,0,,,11246,0,0,40369.9093010848,622.443535479282,0,0,16147027,102600,,,7509.85714285714,8,,,3208986,19741,,,6632.42857142857,12.2857142857143,,
2022-07-01,11824,2149,Yemen,0,0,Low income,Eastern Mediterranean Region,29825968,0,0,396.433067989612,72.0513077731459,0,0,2188532,47286,2821.32533208144,60.9582997428428,931.571428571429,4.28571428571429,1.20092649779481,0.00552488804383443,21373817,337922,29451.8462366324,465.636380435712,13515.2857142857,15.5714285714286,18.623258386712,0.0214565007256504
2022-07-01,325857,4006,Zambia,0,0,Low income,African Region,18383956,106.714285714286,0.428571428571429,17725.0750600143,217.907397080367,5.80475093142552,0.0233122527366487,2188532,47286,2821.32533208144,60.9582997428428,931.571428571429,4.28571428571429,1.20092649779481,0.00552488804383443,8673944,172618,7743.47810741728,154.101029928964,3521.14285714286,22.1428571428571,3.14342502411526,0.019767562428508
2022-07-01,255586,5555,Zimbabwe,0,0,Lower middle income,African Region,14862927,39.5714285714286,0.857142857142857,17196.2090643384,373.74872392228,2.66242501032459,0.0576698558193051,92140999,1316908,29739.8326963215,425.05099816041,29865.5714285714,57.1428571428572,9.63954273673278,0.0184436790317236,8673944,172618,7743.47810741728,154.101029928964,3521.14285714286,22.1428571428571,3.14342502411526,0.019767562428508
2022-07-02,182643,7723,Afghanistan,49,0,Low income,Eastern Mediterranean Region,38928341,81.5714285714286,0.857142857142857,4691.77456085272,198.390165149858,2.09542524741624,0.0220184789570883,2189117,47288,2822.07947929943,60.9608780239299,922.285714285714,3.57142857142857,1.18895590703317,0.00460407336986202,21386656,337936,29469.5376136023,465.655671601502,13990.5714285714,16.4285714285714,19.2781737804206,0.0226375925087137
2022-07-02,282141,3501,Albania,671,0,Upper middle income,European Region,2877800,478.285714285714,0.571428571428571,98040.5170616443,1216.55431232191,166.198385671594,0.198564379535955,117043635,2367164,44087.2815317935,891.648876933174,148936.428571429,523.714285714286,56.1004642137817,0.197269498307258,229053447,2019777,246041.936051947,2169.58028784082,383544,465.142857142857,411.99078013049,0.499641680189002
2022-07-02,266115,6875,Algeria,10,0,Lower middle income,African Region,43851043,12.1428571428571,0,6068.6127807724,156.780763458694,0.276911478316654,0,92169683,1316976,29749.090869885,425.072946138457,30771.7142857143,61.1428571428572,9.93201337697834,0.0197347365639443,8675922,172639,7745.24392463912,154.119777230106,3463.14285714286,22.1428571428571,3.09164676381865,0.019767562428508
2022-07-02,6505,31,American Samoa,0,0,Upper middle income,,55197,13,0,117850.607822889,561.624725981485,235.520046379332,0,117043635,2367164,44087.2815317935,891.648876933174,148936.428571429,523.714285714286,56.1004642137817,0.197269498307258,3212769,19750,,,6454.42857142857,12.4285714285714,,
2022-07-02,44177,153,Andorra,0,0,High income,European Region,77265,57.5714285714286,0,571759.528894066,1980.19801980198,745.116528459569,0,321283696,2504502,254362.673839485,1982.83272163408,585762.142857143,817.142857142857,463.752212596213,0.646938032148676,229053447,2019777,246041.936051947,2169.58028784082,383544,465.142857142857,411.99078013049,0.499641680189002
2022-07-02,101320,1900,Angola,0,0,Lower middle income,African Region,32866268,222.714285714286,0,3082.79601444253,57.8100318539361,6.77637892182604,0,92169683,1316976,29749.090869885,425.072946138457,30771.7142857143,61.1428571428572,9.93201337697834,0.0197347365639443,8675922,172639,7745.24392463912,154.119777230106,3463.14285714286,22.1428571428571,3.09164676381865,0.019767562428508
2022-07-02,3456,9,Anguilla,0,0,,,15002,6.42857142857143,0,230369.284095454,599.920010665245,428.514293332318,0,16147027,102600,,,7509.85714285714,8,,,3212769,19750,,,6454.42857142857,12.4285714285714,,
2022-07-02,11,0,Antarctica,0,0,,,,0,0,,,,,16147027,102600,,,7509.85714285714,8,,,3212769,19750,,,6454.42857142857,12.4285714285714,,
2022-07-02,8665,141,Antigua and Barbuda,9,0,High income,Region of the Americas,97928,5.71428571428571,0,88483.375541214,1439.83334694878,58.3519086909333,0,321283696,2504502,254362.673839485,1982.83272163408,585762.142857143,817.142857142857,463.752212596213,0.646938032148676,162462072,2760592,159570.475154279,2711.45733723685,222804.142857143,625.571428571429,218.838541847824,0.614437135210758
2022-07-02,9367172,129070,Argentina,0,0,Upper middle income,Region of the Americas,45195777,3668.57142857143,7.71428571428571,207257.682504275,2855.79778836417,81.1706684138084,0.170685984982307,117043635,2367164,44087.2815317935,891.648876933174,148936.428571429,523.714285714286,56.1004642137817,0.197269498307258,162462072,2760592,159570.475154279,2711.45733723685,222804.142857143,625.571428571429,218.838541847824,0.614437135210758
2022-07-02,423243,8629,Armenia,0,0,Upper middle income,European Region,2963234,19.8571428571429,0,142831.446993386,2912.02112286779,6.70117272451074,0,117043635,2367164,44087.2815317935,891.648876933174,148936.428571429,523.714285714286,56.1004642137817,0.197269498307258,229053447,2019777,246041.936051947,2169.58028784082,383544,465.142857142857,411.99078013049,0.499641680189002
2022-07-02,40718,221,Aruba,0,0,High income,,106766,17.5714285714286,0,381376.093512916,2069.94736151959,164.578878776282,0,321283696,2504502,254362.673839485,1982.83272163408,585762.142857143,817.142857142857,463.752212596213,0.646938032148676,3212769,19750,,,6454.42857142857,12.4285714285714,,
2022-07-02,8225124,10014,Australia,30215,30,High income,Western Pacific Region,25499881,32116,47.4285714285714,322555.387611417,392.707714988945,1259.45685785749,1.8599526573701,321283696,2504502,254362.673839485,1982.83272163408,585762.142857143,817.142857142857,463.752212596213,0.646938032148676,65418840,237660,33319.3479570962,121.045806307227,121222.285714286,219.571428571429,61.7413503184835,0.111832873068494
2022-07-02,4471152,20057,Austria,0,0,High income,European Region,9006400,10083.7142857143,6,496441.641499378,2226.97193107124,1119.61652666041,0.666192929472375,321283696,2504502,254362.673839485,1982.83272163408,585762.142857143,817.142857142857,463.752212596213,0.646938032148676,229053447,2019777,246041.936051947,2169.58028784082,383544,465.142857142857,411.99078013049,0.499641680189002
2022-07-02,793335,9717,Azerbaijan,33,0,Upper middle income,European Region,10139175,27.8571428571429,0,78244.5317296526,958.361996908032,2.74747628452442,0,117043635,2367164,44087.2815317935,891.648876933174,148936.428571429,523.714285714286,56.1004642137817,0.197269498307258,229053447,2019777,246041.936051947,2169.58028784082,383544,465.142857142857,411.99078013049,0.499641680189002
2022-07-02,35994,818,Bahamas,19,1,High income,Region of the Americas,393248,25.7142857142857,0.285714285714286,91530.0268532834,2080.11229554887,65.3894888576311,0.726549876195901,321283696,2504502,254362.673839485,1982.83272163408,585762.142857143,817.142857142857,463.752212596213,0.646938032148676,162462072,2760592,159570.475154279,2711.45733723685,222804.142857143,625.571428571429,218.838541847824,0.614437135210758
2022-07-02,628743,1494,Bahrain,1416,1,High income,Eastern Mediterranean Region,1701583,1736.42857142857,0.285714285714286,369504.749400999,878.005950929223,1020.47832602263,0.167910872237373,321283696,2504502,254362.673839485,1982.83272163408,585762.142857143,817.142857142857,463.752212596213,0.646938032148676,21386656,337936,29469.5376136023,465.655671601502,13990.5714285714,16.4285714285714,19.2781737804206,0.0226375925087137
2022-07-02,1976787,29160,Bangladesh,1105,6,Lower middle income,South-East Asia Region,164689383,1899.14285714286,3.14285714285714,12003.1234800364,177.060594124638,11.5316653845431,0.0190835443403,92169683,1316976,29749.090869885,425.072946138457,30771.7142857143,61.1428571428572,9.93201337697834,0.0197347365639443,58623452,790176,29001.6027265403,390.907898703179,22423.8571428571,52.2857142857143,11.0933043733732,0.0258662610654125
2022-07-02,84709,477,Barbados,147,0,High income,Region of the Americas,287371,149.428571428571,0.571428571428571,294772.263032804,1659.87521357409,519.984867744384,1.98846985753111,321283696,2504502,254362.673839485,1982.83272163408,585762.142857143,817.142857142857,463.752212596213,0.646938032148676,162462072,2760592,159570.475154279,2711.45733723685,222804.142857143,625.571428571429,218.838541847824,0.614437135210758
